0.107004	-0.096198	-0.091450	0.046713	0.011882	-0.034651	0.080653	0.075030	-0.086253	0.097230	0.006565	-0.056442	0.053107	0.130806	-0.079790	-0.045200	-0.054195	-0.019978	0.043204	0.134841	-0.113997	0.096401	-0.076624	0.055405	0.081773	-0.009402	-0.021050	0.071283	-0.095702	-0.094427	0.088651	-0.054850	-0.007906	0.072561	-0.070453	-0.053308	0.047021	0.060706	-0.043121	0.072095	-0.036310	-0.051680	0.048956	0.078201	0.062711	0.060564	-0.026273	-0.022860	-0.106874	0.064800	-0.068383	-0.092644	0.082676	0.066308	0.004883	0.035580	0.108966	-0.042118	-0.069091	0.031099	0.009483	-0.007332	0.035700	-0.064648	-0.096829	0.016716	-0.037236	-0.091364	-0.031977	0.074627	0.057057	-0.047840	-0.107868	-0.043207	0.005499	0.108161	0.029602	0.043052	-0.093029	-0.035955	0.008745	-0.032869	0.041225	0.101297	-0.018571	0.004326	0.063610	0.009140	-0.088458	-0.080344	-0.117606	0.097486	0.026411	0.072790	-0.103248	-0.042897	-0.039722	0.069214	0.040678	0.052232	-0.023415	-0.081323	0.079177	0.053105	0.107355	-0.090367	-0.080417	-0.075964	-0.035376	-0.096005	0.088945	-0.056614	0.057036	-0.109516	0.081905	0.091289	0.125540	0.132155	0.101993	-0.061116	0.055715	-0.071884	-0.020786	-0.006251	-0.078964	-0.079174	0.060354	-0.060376	0.051525	-0.026527	0.118679	0.036576	-0.078592	0.056026	0.033958	-0.041921	0.084445	0.104018	0.090946	-0.079785	0.074966	0.065013	0.085483	0.080267	-0.073743	0.056635	-0.127294	-0.077085	0.076737	0.086138	-0.057516	-0.109748	-0.012561	0.054266	-0.077634	0.024557	-0.103719	-0.027117	0.046082	-0.078892	0.090498	-0.062409	-0.072543	0.059223	-0.055784	0.129634	-0.021081	-0.072364	-0.080835	-0.069386	0.054986	-0.118509	-0.006380	0.071146	0.002079	0.048069	0.053172	-0.109872	-0.068950	0.089216	-0.075904	0.047559	-0.027306	-0.093193	0.032941	0.043556	-0.005506	0.103650	0.066557	0.089765	-0.074343	-0.064995	0.049539	-0.071015	-0.033775	-0.052951	-0.078627	0.005526	-0.008422	-0.099432	
-0.150780	0.031612	0.030272	0.004528	0.019943	-0.014422	0.010864	-0.012349	-0.044313	-0.055209	0.007151	-0.021820	-0.041778	-0.040601	-0.158073	-0.098190	-0.029461	0.039174	0.096165	0.120080	0.042576	0.015170	-0.089389	-0.019876	-0.006719	0.007456	-0.094434	0.033448	0.069284	-0.008868	-0.096679	0.030258	-0.006987	0.130757	-0.063677	0.045753	0.004759	-0.127036	0.036332	-0.132957	-0.015329	0.064504	-0.031982	-0.038357	0.065432	0.089595	0.026250	-0.070243	0.007169	0.033429	-0.068307	-0.103686	-0.020097	0.007159	-0.030121	0.064768	0.114748	-0.132340	0.029837	0.131072	0.008960	-0.140339	-0.063065	0.077111	-0.024158	0.044796	0.071816	-0.129516	0.117714	-0.014022	0.114144	0.010730	-0.046423	-0.031772	0.105440	0.016058	0.018828	0.064962	0.136394	0.094923	0.045425	-0.051124	-0.035590	0.166874	0.007377	0.008389	-0.105311	-0.011040	0.113201	-0.105165	-0.147785	0.054253	0.106727	-0.025976	-0.009439	-0.012332	0.032086	0.006856	0.129054	-0.106302	-0.017554	-0.041089	-0.033264	0.090555	-0.098499	-0.109711	-0.012999	-0.017795	0.003844	-0.011981	-0.016949	0.028980	0.037760	-0.080161	-0.027932	0.020420	-0.130339	0.137618	0.051247	0.041520	0.102389	0.012321	0.013454	-0.005922	-0.055961	0.009663	0.127791	-0.082994	0.076323	0.131436	0.005808	0.080973	0.051145	0.109427	-0.064808	-0.086639	-0.013717	-0.007836	-0.090156	0.078943	-0.033596	-0.045099	-0.009703	0.100862	0.064915	0.130979	-0.096699	-0.030073	0.092259	0.097587	-0.096416	0.036258	0.006121	-0.060084	0.034975	-0.009801	0.035818	0.073967	-0.081085	0.053027	0.009326	0.051616	-0.118780	-0.009318	-0.016052	-0.029343	-0.010669	0.016380	0.021670	-0.020415	0.012982	-0.167048	-0.010199	-0.029171	-0.006806	0.038836	-0.040283	-0.125732	-0.018198	0.103762	0.116841	-0.007433	-0.048455	-0.099548	-0.069223	-0.088259	0.005172	-0.031463	0.125241	0.074202	0.010136	-0.091070	0.102228	-0.004712	0.045241	0.039233	0.020883	0.014159	-0.004870	0.045799	
0.118496	0.016978	-0.021675	0.092790	-0.073582	-0.007503	-0.082472	-0.037115	0.005080	0.016110	-0.102692	-0.096264	-0.110781	-0.084982	0.042760	0.087855	0.106843	-0.160690	0.009647	0.117448	-0.058513	0.020762	0.031445	-0.129107	-0.038252	0.048282	-0.057334	0.086971	0.082439	0.105141	-0.077640	-0.120548	-0.074136	-0.066068	0.044296	0.083646	-0.016606	0.063982	-0.104069	0.144711	-0.068648	-0.014774	-0.116642	0.040042	-0.033513	0.030530	-0.047067	-0.033531	0.064839	-0.082601	-0.049569	0.052087	0.132352	-0.067775	-0.086640	0.045020	-0.036850	0.074592	-0.036521	-0.082339	-0.098683	0.072652	0.109863	-0.094903	0.015190	-0.042652	0.043727	-0.019289	0.045928	-0.079890	0.044830	-0.007360	-0.088735	-0.085257	-0.065529	-0.005466	-0.019076	0.076222	-0.025203	-0.007933	-0.079585	0.032608	-0.077308	-0.113543	0.085275	0.084115	0.057513	-0.077992	-0.028464	-0.008335	-0.065379	-0.087486	-0.059324	0.018091	0.096266	0.044394	-0.074182	0.020465	0.009827	0.061928	-0.092453	0.076423	0.059092	-0.089064	0.047861	-0.042881	0.049212	-0.023448	-0.029233	-0.091435	0.002408	0.046182	-0.069917	0.053556	0.023798	-0.050472	0.069288	0.053830	-0.010877	-0.027590	0.020192	-0.029354	0.074199	-0.094619	0.043256	0.071651	0.027377	-0.009205	-0.015113	-0.061471	0.109269	-0.115857	0.112584	0.126992	-0.034383	0.102910	0.007061	0.101923	-0.052791	-0.038833	0.085365	-0.055029	0.037123	-0.121236	-0.081159	-0.018846	0.092006	0.026062	-0.020730	0.064320	-0.106360	0.095568	0.074919	0.009485	0.012467	-0.080136	-0.016190	0.023884	-0.152875	-0.028019	-0.010133	0.037655	0.031169	0.057005	-0.027253	-0.077837	-0.059729	-0.032377	-0.005423	0.025831	-0.008351	-0.011969	-0.091520	-0.074302	-0.162516	-0.004170	-0.010861	0.061968	-0.068162	-0.067489	-0.097851	0.017763	0.154560	-0.043386	0.084391	0.066255	0.105310	-0.112990	0.013323	-0.050593	-0.031640	0.084286	0.100565	-0.037180	-0.098544	-0.039752	-0.094607	-0.079802	-0.105292	-0.003685	
0.133777	-0.018250	-0.030474	-0.023850	-0.069799	-0.078910	0.081903	-0.110333	-0.041052	0.018510	0.105560	-0.098628	-0.005396	0.014670	0.044054	0.005019	0.002978	-0.081594	-0.017466	0.001790	-0.098137	0.009307	-0.043271	-0.003376	-0.115528	-0.066723	-0.062558	-0.046769	-0.074755	-0.097616	-0.014101	0.004908	0.065768	-0.045795	0.108976	0.087568	0.090086	-0.062586	-0.060785	-0.007613	0.066679	0.061759	-0.017919	-0.075030	-0.097914	-0.056286	-0.073900	0.081386	0.058759	-0.109059	0.107079	-0.053497	0.119913	-0.068784	-0.077078	-0.094653	0.060586	-0.044450	0.089753	0.072744	0.075881	0.088673	-0.091426	-0.096972	-0.014387	0.047444	-0.040844	-0.063378	0.107131	-0.078203	-0.005205	-0.098715	-0.000832	0.002159	-0.059999	-0.026322	-0.050406	-0.088744	-0.060118	0.079413	0.069867	-0.088517	0.004913	-0.014634	-0.046868	0.088861	-0.057507	0.077498	0.061964	0.057638	0.005731	0.029731	-0.088361	-0.019399	0.097888	-0.088557	-0.049683	-0.117155	-0.097521	-0.064799	0.064331	0.092615	0.001490	-0.116756	0.039578	0.110186	-0.047481	0.006556	-0.094381	-0.082720	-0.009540	0.087267	0.116311	-0.095811	0.020049	-0.041394	0.067125	0.069310	-0.067970	-0.035008	-0.108275	0.036843	-0.069889	-0.073965	-0.032956	0.068458	-0.015113	-0.100421	0.013088	0.069983	-0.112203	-0.014592	0.001605	0.041854	-0.067361	-0.001868	0.033600	0.102537	0.058622	-0.112360	0.058628	-0.077395	0.114832	-0.024738	-0.073913	-0.089363	-0.002019	-0.004771	-0.099823	-0.082701	-0.029663	0.007644	0.081332	-0.098500	0.032885	0.046655	-0.016546	0.054005	-0.093588	-0.084379	0.002892	-0.074227	0.072978	-0.057431	0.041415	-0.072659	0.066931	0.097619	-0.007580	0.024802	-0.103052	0.055174	0.084741	-0.065596	0.059214	0.094706	0.073497	-0.053573	0.062787	0.129635	0.046996	-0.085801	-0.034016	0.058917	-0.091529	-0.083601	-0.105194	0.111271	0.032057	0.018931	-0.111328	0.085490	-0.003387	-0.107893	-0.081851	0.074252	-0.086460	0.080815	-0.104455	-0.022932	
-0.049039	-0.004088	-0.005087	-0.113593	0.081364	-0.059113	0.066017	0.039001	-0.105245	0.081681	-0.113456	-0.009270	0.090327	-0.088002	-0.032653	-0.117741	-0.110694	-0.012147	0.017814	-0.124359	0.003317	-0.016566	-0.032453	-0.028698	0.049448	-0.067245	0.082028	0.093868	0.088851	-0.102809	-0.060000	-0.110102	0.078068	-0.059782	0.035019	-0.077019	-0.054100	0.054460	0.055281	0.119177	-0.073762	0.012039	-0.087708	-0.007717	0.031430	0.079448	-0.009305	-0.001216	-0.097143	-0.037154	-0.032805	-0.046213	0.042806	0.071938	0.094605	0.000870	-0.107328	0.060282	-0.032934	-0.070131	0.062368	0.089470	0.133426	0.031049	0.011422	0.123776	0.040768	-0.078750	0.091786	-0.090435	0.021325	0.033307	-0.099028	0.120212	-0.070396	-0.009163	0.072667	0.103278	-0.036463	-0.088317	-0.083328	-0.027962	-0.090721	0.008149	0.098138	0.082646	-0.058793	0.082395	-0.000547	-0.051895	0.020883	-0.087868	-0.012970	-0.012058	-0.098660	-0.031201	0.070105	-0.080442	-0.004889	-0.086361	0.063412	-0.003247	-0.071229	0.064213	-0.043108	-0.031107	0.041823	0.023661	-0.023785	-0.099036	0.033617	0.080175	0.030470	0.020167	0.024517	0.052589	0.067237	0.052436	-0.005741	0.080988	0.006516	-0.001190	0.089079	-0.091698	0.116803	-0.066406	0.010077	0.101248	-0.057865	0.069783	-0.112170	-0.001707	0.110720	0.052806	0.068132	-0.086143	-0.014957	-0.100024	0.094779	-0.034411	0.074826	-0.014774	0.046953	0.076814	0.080597	-0.074363	0.088188	0.047711	0.059507	-0.037118	0.034486	0.084196	0.092552	-0.086569	-0.001490	0.112779	-0.016289	0.119979	-0.090858	0.138243	0.029969	-0.053564	0.002039	0.053410	-0.034663	0.062976	0.069292	0.040080	0.016571	0.003432	-0.109015	0.007940	-0.088846	-0.081961	-0.067578	0.084421	0.039492	-0.050422	-0.074921	-0.029915	0.098863	0.120003	-0.017382	0.126156	0.040016	0.117352	-0.110621	0.112437	0.001747	-0.124560	0.054980	-0.011391	-0.087833	0.036304	0.082151	-0.048805	0.092678	0.078281	-0.102087	0.017663	
-0.052831	-0.014111	0.015791	0.026782	0.151144	0.008579	0.015039	0.067868	0.023173	0.061268	-0.017414	0.020931	0.039566	0.040821	0.090435	0.034181	0.034682	0.096833	-0.093120	-0.035190	-0.091834	-0.016335	0.089219	-0.020028	0.014613	0.025630	0.110021	-0.024693	-0.020491	0.011171	0.116494	0.126374	-0.026121	-0.030392	0.007291	-0.092166	0.021346	0.019998	-0.031025	0.137721	-0.141441	-0.054879	0.037468	-0.106784	0.112589	-0.080767	-0.064007	-0.132085	0.023362	0.045324	0.016263	0.102449	0.135775	-0.012043	0.132864	-0.116273	-0.120670	0.062488	-0.026560	-0.124898	-0.008358	0.010808	0.117414	-0.072393	0.025693	-0.058110	-0.076046	0.039055	0.028696	0.122339	0.107575	0.008789	0.029852	0.033511	-0.013254	0.034375	0.030565	-0.061412	-0.072072	0.123223	0.026016	0.049911	-0.119221	-0.099567	0.016221	-0.022022	-0.013572	0.011113	-0.056347	0.105684	0.162447	-0.099067	0.101284	-0.027553	0.009619	-0.144751	-0.031237	-0.030240	0.134071	-0.089447	0.021051	-0.093176	0.028674	-0.145529	0.076317	0.120008	0.007626	0.013008	-0.008816	0.016356	0.016981	-0.041260	-0.025703	0.081316	-0.014145	-0.025657	0.140781	-0.135239	-0.037406	-0.051405	0.008008	-0.017951	0.016198	-0.011669	0.077743	-0.014364	-0.133263	0.017661	-0.083622	-0.017066	-0.005974	-0.084236	-0.058018	-0.116030	0.039528	0.131889	0.013946	0.003987	0.036073	0.083446	0.022643	-0.031002	0.007366	0.088119	0.009703	0.032712	0.014089	-0.014005	0.119131	-0.062544	-0.047392	0.076457	0.108884	-0.086296	-0.024724	-0.008450	-0.020853	-0.091578	0.057467	-0.050764	-0.010828	-0.047931	0.114029	0.008609	0.025991	0.139737	0.011066	-0.017218	-0.033613	-0.111849	-0.012483	0.109558	0.012128	0.018132	0.008590	-0.019796	0.031147	0.116127	-0.011187	0.091021	-0.118161	0.132767	0.050086	0.103139	0.060008	0.113267	-0.005922	0.007005	-0.132851	-0.034233	0.062156	0.031533	0.011542	0.005950	-0.030691	-0.036356	-0.012571	-0.023376	0.005299	-0.029966	
0.064904	0.097232	0.095802	-0.056134	-0.077548	-0.041415	0.017086	0.042063	-0.048833	0.035820	-0.105213	-0.089125	-0.058163	-0.041807	0.038276	-0.094375	-0.093735	-0.155537	-0.042532	-0.115307	0.050507	-0.090163	0.035723	-0.068780	-0.043024	0.045914	0.051087	0.060257	0.075957	-0.011561	-0.090239	-0.119447	-0.068547	-0.044392	-0.041177	0.079398	0.054547	-0.016857	-0.025527	-0.083091	-0.068912	0.027485	0.120999	0.042613	-0.097923	-0.025995	-0.149156	0.023577	0.074053	0.081995	-0.053593	0.051371	-0.074762	0.039749	-0.082269	-0.041285	-0.021615	0.032782	-0.044473	0.066873	-0.088052	0.087323	0.034436	-0.031852	0.108652	-0.098326	0.073462	0.046616	-0.074901	-0.097094	-0.090268	0.064717	-0.061464	-0.103436	-0.067834	-0.142367	-0.112162	-0.125438	-0.034445	-0.047837	0.078415	0.104392	-0.041433	0.047758	0.077437	0.085652	-0.006727	-0.075747	-0.024161	0.042443	0.032567	-0.034762	-0.053242	-0.082996	-0.003480	0.057601	0.070320	0.054396	0.051269	-0.028561	-0.071981	-0.048574	0.046508	0.059510	0.021550	-0.053603	0.045040	0.090393	-0.058736	-0.028296	-0.112929	-0.056701	-0.082325	0.018250	-0.062834	0.044708	0.068318	0.061274	0.019546	0.078200	-0.056009	0.084428	0.070918	-0.085597	0.106689	-0.007037	-0.096799	-0.055390	-0.103385	-0.064465	0.004390	-0.065645	0.048605	0.101076	0.035275	0.054521	0.091384	0.001652	-0.073488	-0.043939	-0.029497	0.073466	0.047504	-0.039128	0.010447	0.068349	0.138729	-0.098953	-0.021198	-0.040451	-0.084039	0.112148	0.076865	0.054485	-0.055402	-0.067082	-0.088107	0.090001	0.037930	-0.059237	-0.080914	-0.042981	-0.022233	-0.020945	0.095333	-0.072432	-0.071955	-0.043118	0.095312	0.054964	0.051605	0.015724	-0.082794	0.010172	-0.059397	0.057193	0.033163	0.048842	0.125088	-0.047560	0.065352	-0.071247	0.087004	0.117748	0.059376	0.028191	-0.106713	-0.011938	-0.079763	-0.078794	0.117790	0.048002	-0.115089	-0.038265	-0.067446	-0.041858	0.095533	0.082849	0.098017	0.087761	
0.104862	0.097650	0.091732	0.057789	-0.010724	-0.039233	0.081831	0.070602	-0.076249	0.053321	0.007707	-0.045893	0.049622	0.061272	0.083483	-0.068198	0.103535	-0.062867	-0.050244	-0.064323	0.046475	-0.096030	-0.073713	0.062436	-0.076476	0.086897	0.093600	0.058782	0.010368	0.102490	-0.061675	-0.082273	0.019172	-0.034699	-0.070737	0.121401	0.045164	0.066075	-0.037792	0.074469	-0.128124	-0.013786	0.059400	0.045800	-0.063567	0.087919	-0.133436	0.042160	0.101958	0.071383	-0.076309	0.029167	-0.075506	0.069710	0.025295	-0.035689	-0.051036	0.052481	-0.038089	0.011762	0.021167	-0.007962	0.074900	-0.062300	0.096770	-0.111548	-0.035350	0.062892	-0.030114	-0.081478	-0.093051	-0.051471	-0.090676	-0.041431	0.010805	0.125320	0.034924	0.046794	-0.063694	-0.028981	-0.000015	-0.028183	0.049308	0.063805	-0.040548	0.006749	0.061908	0.002075	-0.013374	0.060082	0.058117	-0.058452	-0.079340	0.072564	-0.099433	0.082040	-0.012028	0.070697	-0.052527	-0.056142	-0.020123	-0.032562	0.060916	0.087783	-0.040290	0.077795	0.091322	-0.096948	-0.036032	0.090455	0.107449	-0.061892	0.066207	0.051015	-0.074222	0.062616	0.120419	0.007508	0.011544	0.079323	0.056521	-0.081509	-0.018100	-0.009439	0.084806	-0.070109	-0.086561	-0.047066	-0.161562	-0.006173	0.110786	-0.048292	0.082435	-0.153805	0.026197	-0.066225	-0.097244	-0.103074	-0.106038	-0.072155	0.078157	0.061922	-0.088758	-0.083962	0.073746	0.070782	0.048425	-0.066753	-0.008386	-0.072546	-0.052612	-0.011868	-0.016021	0.050647	-0.063430	-0.122078	-0.103373	0.093711	0.090790	-0.080028	0.089968	-0.052570	-0.023639	0.060060	-0.096087	-0.120900	0.007072	-0.077031	0.081075	0.056717	0.046216	-0.017230	-0.005562	-0.075831	-0.007971	0.070956	-0.087570	0.005732	-0.067556	-0.084511	-0.108700	-0.052737	0.084434	-0.063804	0.031737	0.093388	-0.003583	-0.114795	-0.075003	-0.081939	-0.067488	0.034027	-0.135040	-0.070993	-0.070451	-0.048165	0.092580	-0.008395	-0.007939	0.095333	
-0.081768	-0.004692	-0.004811	0.097261	0.077482	-0.013592	0.080247	0.035634	-0.015546	-0.092335	-0.097449	-0.035542	0.099331	-0.125442	0.045613	-0.073067	-0.076883	0.113693	0.076615	-0.052305	0.096662	-0.001790	-0.048535	-0.017547	0.033599	-0.034490	-0.042627	0.056187	0.065519	-0.101332	0.007989	0.074187	0.068521	0.028663	0.036472	-0.080011	-0.001480	0.073154	0.102757	-0.139057	0.066393	0.079606	0.079161	0.093901	0.096089	-0.070657	-0.088718	0.097911	-0.088084	-0.011035	0.040610	0.059136	-0.037628	0.066075	-0.060493	-0.115516	-0.003269	-0.029107	0.125344	-0.059379	0.084827	0.068173	-0.088876	0.034694	0.012616	0.110403	0.039859	-0.119840	-0.071956	0.077961	0.110180	-0.113292	0.150013	-0.006975	-0.062866	0.021215	0.086451	-0.016341	0.100871	-0.065480	0.056814	-0.027667	0.083541	0.124786	0.084889	-0.094256	-0.051568	-0.084909	-0.077498	0.075284	-0.096156	0.008497	-0.021617	0.013671	0.103288	0.096151	0.086065	-0.021561	-0.089386	0.010613	-0.101449	-0.122942	-0.049438	-0.005104	0.037126	0.055223	0.046375	0.020507	-0.024256	-0.094245	-0.017990	-0.095110	-0.039652	0.086833	-0.027204	-0.055085	0.064301	0.068544	0.073801	0.011472	0.001152	-0.021674	-0.055480	-0.079345	-0.046469	0.071095	-0.096679	-0.009971	0.062988	0.066221	-0.116040	-0.074244	-0.100950	0.019908	0.083341	-0.055688	0.000680	-0.102948	-0.038441	-0.032498	0.078637	-0.000367	0.047283	0.065166	0.071211	0.017836	-0.089235	-0.031038	-0.073629	-0.053457	0.024315	-0.002579	-0.085875	-0.109133	0.056326	0.075407	0.004249	0.003320	0.075794	-0.028887	0.010418	-0.114525	0.125764	0.058620	0.001019	0.067196	0.074348	0.040119	-0.042925	0.007380	0.069394	-0.083919	0.089988	0.071453	0.056126	-0.043214	-0.067430	-0.058283	0.066962	0.133491	0.009956	0.118384	-0.062741	-0.002908	-0.031477	0.011696	-0.102561	-0.105970	0.115167	-0.006310	0.042214	-0.076957	0.097813	-0.037316	0.041260	-0.005435	-0.086320	0.079055	0.099710	-0.006692	
-0.106320	-0.097641	-0.082395	-0.052201	-0.009193	0.034316	-0.081758	-0.073555	0.073685	-0.054887	-0.007092	0.052651	-0.049313	-0.110721	0.077472	0.062535	0.057371	0.069987	-0.041762	0.065990	-0.061109	-0.097393	0.077812	-0.058742	0.077908	-0.084803	0.022045	-0.067411	-0.012042	0.095280	-0.095341	0.060433	-0.106882	-0.074121	0.073312	-0.064259	-0.047319	0.066439	0.042166	-0.074268	0.132982	0.022675	-0.052622	-0.077038	0.062683	-0.065093	-0.127740	-0.067716	0.021737	-0.068362	0.069087	0.095173	0.076748	-0.068952	-0.017579	-0.077667	0.056200	-0.080635	0.051123	-0.012982	-0.008182	0.006615	-0.075747	0.065257	0.096163	0.110673	0.035961	-0.072832	0.030483	-0.080731	-0.091878	0.050708	0.090645	0.037424	-0.009211	-0.121453	-0.034210	-0.042718	0.074414	0.037262	-0.004946	0.028606	-0.047399	0.081697	0.024478	-0.004735	0.052039	-0.006665	0.081064	-0.104842	-0.067954	0.073796	0.105534	-0.070747	-0.099918	0.044044	0.024949	-0.068376	0.052141	-0.040812	0.020870	0.084344	-0.079639	-0.064624	0.037156	0.096609	-0.092314	0.091980	0.034765	-0.091571	-0.091383	0.046214	-0.051575	-0.104000	-0.082288	-0.071529	-0.126913	-0.010504	-0.099053	0.062202	-0.053515	0.077271	-0.011670	0.006198	0.077979	-0.071986	-0.069581	0.048557	-0.058060	0.005951	-0.116680	0.047969	-0.083492	-0.058094	-0.025835	0.045217	-0.087217	-0.104509	-0.095168	0.071060	-0.076854	-0.057713	0.085664	0.096263	-0.075207	-0.052112	-0.047809	0.076592	0.046138	0.085897	0.056089	0.112020	0.013169	-0.052729	0.075192	0.124578	0.102211	-0.102970	-0.081878	0.080297	-0.091357	0.060046	0.072273	-0.059119	0.086597	0.121827	-0.008990	0.071053	-0.081721	-0.053740	-0.052404	0.111906	0.006575	-0.075727	0.005375	-0.053142	-0.067716	0.010258	0.067839	-0.092478	0.081256	0.051762	-0.067938	0.077064	-0.034191	-0.088427	0.005440	-0.107105	-0.074440	-0.076874	0.067614	-0.036564	-0.054365	0.068442	0.063234	0.051513	0.086191	0.020205	0.007846	0.100111	
