-0.063209	-0.162165	-0.034770	-0.005694	0.086601	-0.090797	-0.070216	-0.054499	-0.138045	0.019083	-0.051836	0.117385	0.087266	-0.033544	-0.095816	0.085765	0.022625	-0.157408	0.208090	-0.144318	0.166993	0.160394	-0.076881	0.042815	0.083159	0.028675	0.113258	0.104444	0.006049	-0.181584	-0.064446	0.054883	0.006075	0.025820	-0.185139	-0.125658	-0.035795	0.029798	0.117102	-0.039836	-0.036841	0.159655	0.078437	-0.088042	-0.136008	-0.044724	-0.062241	0.075981	-0.055015	-0.163137	0.053188	0.145750	0.086391	-0.010070	-0.126738	0.070082	0.029563	0.106142	0.119179	0.143569	0.116599	0.023580	0.146683	-0.047825	-0.102914	0.151771	0.070630	-0.111670	0.151911	-0.035087	0.034558	0.029740	0.121553	-0.096991	0.038821	0.097586	-0.049313	-0.151101	0.174289	-0.022257	-0.150360	-0.001370	-0.057523	-0.038193	0.026554	0.165899	-0.168518	0.003409	0.010166	-0.152140	-0.092775	0.033645	-0.095802	0.040726	0.145060	-0.138339	0.014274	0.079356	-0.106831	-0.013571	
0.022066	-0.010419	0.019319	0.066090	0.066847	0.144272	-0.059548	0.103455	0.011235	0.074605	-0.006125	-0.096051	-0.201837	-0.013450	0.030929	0.017605	0.036772	-0.143326	-0.001877	-0.085341	-0.214087	-0.024277	-0.088681	0.100681	-0.008659	-0.074401	-0.135455	0.099808	0.129969	-0.258279	-0.209654	-0.002651	0.023212	-0.004075	0.009283	-0.031524	0.108349	0.030198	-0.152576	-0.005540	-0.070999	-0.001252	0.005091	-0.125495	-0.217431	0.060803	-0.174142	0.082647	-0.001089	0.007484	0.000290	-0.029342	-0.013787	0.124920	-0.154993	0.016280	0.040487	-0.101694	0.091854	0.103360	0.167602	-0.019328	0.052208	0.102067	-0.137290	-0.045115	0.044808	-0.002774	0.164775	-0.013841	0.055094	-0.073911	0.101844	0.101632	0.002070	-0.053562	0.040620	-0.047237	-0.003722	0.111625	0.003939	-0.005723	-0.005811	0.091327	-0.009556	0.001598	0.026127	0.019478	0.096928	-0.004588	-0.005611	-0.119374	0.121431	0.164013	0.117912	-0.207677	0.014051	-0.096650	0.322982	-0.159649	
0.060103	-0.059874	-0.108586	-0.121252	-0.092572	-0.151293	-0.083069	0.111589	0.087499	-0.101718	0.021875	0.112377	-0.108500	0.126315	-0.099420	-0.104283	-0.104236	0.137985	-0.101802	0.131900	0.155637	0.033471	0.123890	0.144037	0.028414	0.060556	-0.114913	0.096090	-0.135265	0.182334	-0.118042	0.039821	-0.034455	0.055885	-0.067107	0.079324	0.065411	0.082460	-0.124446	-0.001386	0.118725	-0.039229	0.165378	-0.105717	-0.101926	-0.131051	-0.096410	0.112526	0.092770	-0.028401	-0.078987	0.085597	-0.071246	-0.123824	-0.093501	0.118146	-0.144120	-0.089815	0.105228	-0.063170	0.094637	0.053415	0.116415	0.069831	0.048337	0.057810	0.069720	-0.068817	0.092410	0.067826	0.046636	-0.092074	0.117860	0.107885	0.008264	0.146181	-0.076932	0.129719	0.099326	-0.054844	0.104112	-0.091407	-0.153337	-0.162711	0.046654	-0.045209	0.121296	-0.035815	0.116247	0.104049	0.094333	0.075657	0.108059	0.090481	0.134281	-0.107307	0.009869	-0.112474	-0.057701	0.146378	
0.025131	0.001608	-0.015445	0.010878	0.006624	0.134201	-0.080709	0.101371	0.006485	0.077385	-0.002928	0.219917	0.135410	0.002158	0.011879	0.013532	0.070965	0.189218	-0.000988	-0.053089	-0.212715	0.001210	0.014804	0.098913	-0.002596	-0.102535	-0.134620	-0.158648	-0.201645	-0.262201	-0.221807	0.001798	-0.004600	-0.000548	0.005170	-0.027863	0.101572	0.008285	-0.160854	-0.001589	-0.064023	0.005585	-0.001359	0.289443	0.184299	-0.076628	0.100680	0.043578	0.040777	0.004769	-0.003255	-0.029443	-0.129271	0.117537	-0.154828	-0.044500	0.044373	-0.118735	0.086640	-0.132264	0.151340	-0.007404	0.042343	-0.132664	0.030019	-0.011893	-0.023647	-0.004014	0.150218	-0.026799	0.047881	0.075672	-0.046024	-0.098135	-0.002502	0.096283	-0.083794	-0.055363	-0.005971	0.119521	0.015593	-0.003178	-0.003240	-0.055123	0.004007	-0.006403	0.019741	0.002991	0.104335	0.170447	0.006331	0.141856	0.009151	-0.097574	-0.075655	0.122813	0.005441	0.056034	-0.222886	-0.169600	
-0.001222	-0.006490	-0.106664	0.000077	-0.113370	-0.222132	-0.070226	-0.005203	0.003569	-0.059156	-0.104995	0.115930	-0.003784	-0.002874	-0.071497	-0.019688	-0.004130	-0.001218	-0.000617	0.006669	0.006031	0.012142	-0.001337	0.003929	0.023896	0.023576	0.000976	0.274937	0.147164	-0.036198	-0.236792	-0.200200	-0.000892	-0.043959	-0.009981	-0.009031	0.001450	0.025604	0.152244	0.000625	-0.000559	-0.064752	-0.041579	-0.015575	0.222526	-0.044867	-0.016411	0.119106	0.044715	0.007476	-0.000020	-0.187209	-0.002943	0.146614	-0.008844	-0.137039	-0.011318	0.012837	0.005769	0.010491	-0.059418	0.001229	-0.008198	0.027399	0.174992	0.017681	-0.000117	0.021539	0.032057	-0.153442	-0.001070	0.142658	-0.000024	0.153397	0.045820	-0.039573	0.001805	0.108959	0.018127	-0.156602	0.030021	-0.062109	0.315328	0.086436	-0.093350	0.009458	0.001324	0.010653	-0.054010	0.005889	-0.001197	0.004175	-0.111266	0.003676	0.022521	-0.002056	0.012558	-0.016349	-0.034326	-0.001302	
-0.003400	-0.108212	-0.135534	0.019494	-0.129525	-0.188352	0.015118	-0.165216	-0.224908	0.081158	-0.017928	0.116252	0.002920	-0.009214	-0.165170	0.087275	0.012035	-0.134709	0.196864	0.108955	-0.002313	0.022993	0.034001	-0.195958	0.043436	0.022429	0.098442	0.145394	0.154546	-0.017455	-0.155722	-0.002428	-0.047979	0.042298	-0.004942	-0.024617	-0.205360	-0.154291	0.137275	-0.014930	0.044083	-0.061012	0.055493	-0.095367	0.142693	-0.079246	-0.016862	0.128848	-0.113304	-0.106463	0.011833	0.033894	0.123987	0.149869	0.029586	-0.123281	0.033664	0.186036	-0.035477	-0.011904	-0.084351	-0.007724	0.112187	0.035500	0.095261	0.071324	-0.009026	0.118307	0.119267	-0.090697	-0.002612	0.096820	-0.005609	0.099145	-0.216474	-0.048197	0.012459	0.040878	-0.022003	-0.080882	-0.132403	0.035001	0.161181	-0.012670	0.030678	0.139729	-0.160443	0.020857	-0.117987	-0.115158	-0.015335	0.130073	-0.090508	-0.054633	0.134976	-0.036292	0.014050	-0.067479	0.067873	0.022409	
-0.011479	0.001900	-0.031404	0.191016	0.000779	-0.003055	0.007178	-0.217413	0.000017	-0.116870	-0.009769	-0.173586	-0.001098	0.000399	-0.299905	-0.008594	0.194330	0.012612	-0.009962	-0.001816	0.002817	-0.003211	-0.074726	-0.001662	-0.000471	0.002387	0.001746	-0.001594	-0.005353	0.003956	-0.000862	-0.007262	-0.002345	-0.007801	-0.000361	-0.166902	0.048251	-0.297010	0.003895	0.001232	0.000456	0.004967	0.000407	0.006066	0.123978	0.096304	0.313006	-0.000730	0.333793	-0.000594	-0.002626	0.000483	-0.006576	0.117574	0.001456	0.034303	-0.063857	-0.216611	-0.003142	0.091788	-0.004636	0.000905	0.001615	0.006109	-0.000934	0.002349	-0.003690	-0.006293	0.000040	0.000575	0.273944	-0.006059	-0.185113	0.000499	-0.001721	-0.008210	0.001830	0.000627	-0.003875	0.034020	0.002077	-0.001418	0.031593	0.002937	-0.003887	-0.248059	-0.002096	0.004367	0.002378	-0.001377	0.000550	-0.001527	-0.002676	-0.000801	-0.282236	0.014883	0.000375	-0.001834	0.003087	-0.001047	
0.005435	0.003503	-0.026724	-0.000975	-0.008705	0.130357	0.056977	-0.107434	-0.007913	-0.003020	-0.000048	-0.008870	-0.271646	-0.006416	-0.013374	-0.005085	-0.021078	0.155228	0.002088	0.006709	-0.186926	0.004253	0.002114	-0.092940	0.005477	-0.086814	0.119881	0.009132	0.004969	0.268998	0.213598	0.003031	-0.003951	-0.001051	-0.006598	0.011117	-0.091081	-0.000048	0.152099	0.003147	0.000463	-0.002570	0.005659	0.115694	-0.229620	0.095310	0.000020	0.004968	-0.007674	-0.003590	0.001295	0.009721	0.013789	0.052726	-0.155323	-0.000157	-0.041606	0.029758	-0.023839	0.138555	0.164839	0.006431	0.005148	-0.115259	0.011068	-0.005754	-0.045736	-0.005601	0.168096	0.008161	-0.014720	-0.040855	-0.022824	-0.101169	-0.000440	0.007535	-0.001192	-0.012037	-0.003610	0.128495	-0.008438	0.008200	0.007111	0.007290	-0.000136	-0.007538	-0.003310	0.000325	0.007202	-0.005046	-0.001697	0.107785	0.035630	-0.137075	0.093802	0.003376	-0.005349	0.004653	0.369922	0.160781	
0.054052	0.027810	-0.144028	0.025891	-0.006191	0.000177	-0.003956	-0.004924	0.003794	0.100949	0.013068	0.071409	-0.076826	0.022352	0.029837	0.001644	-0.001380	-0.152213	0.220689	0.030220	-0.070737	0.199780	-0.051525	0.055944	0.190285	-0.012066	-0.129715	0.215233	0.020994	0.000311	0.029274	0.030856	-0.020108	0.013628	0.070201	-0.031667	0.105530	0.007741	0.024598	-0.003530	-0.002443	-0.231277	-0.232831	-0.168718	0.094310	-0.015222	0.023432	0.001308	-0.187333	0.091709	0.023287	0.039353	-0.020481	0.131448	0.034653	-0.003204	-0.158068	0.036126	0.005274	-0.004275	0.051908	0.088428	0.251396	0.007112	-0.041028	0.020449	-0.004077	0.086490	0.052133	-0.143211	0.165158	0.023355	0.127745	-0.078901	0.046520	-0.208077	-0.061113	-0.059326	-0.002124	-0.063322	0.012076	0.238895	0.110394	-0.155130	0.189722	0.083111	0.055749	-0.018160	-0.064741	0.043432	0.120474	0.009580	-0.006793	0.067330	0.019423	0.023100	0.050169	0.135200	-0.150005	-0.210625	
0.093716	-0.081470	-0.101373	0.035796	-0.225739	0.087946	0.171278	0.151065	0.000891	-0.023494	0.007243	0.016164	-0.112108	0.033950	-0.090965	-0.077365	0.129389	-0.096511	-0.007882	-0.004270	-0.104611	-0.017898	-0.032382	0.060398	-0.001761	-0.119489	0.077140	0.005357	0.030396	-0.078918	0.106987	0.012010	-0.002001	0.012389	-0.044851	-0.097969	0.152228	0.017161	0.067027	0.002164	-0.019114	0.001973	-0.182365	-0.173175	-0.011964	-0.023987	-0.133363	0.182054	-0.075668	0.009970	0.003005	0.023055	0.002816	0.031621	0.150544	-0.018674	-0.243852	-0.175998	-0.146342	0.089058	-0.044878	-0.176140	0.161385	-0.042249	0.029054	-0.196499	-0.024354	0.049645	0.201084	-0.172731	0.002485	-0.164442	0.094197	0.040905	0.001508	-0.005983	-0.047871	-0.109655	-0.006491	-0.037672	0.228480	-0.005105	0.035880	-0.161883	0.052097	-0.007462	0.035965	-0.000246	0.033043	0.114332	-0.028736	-0.149780	-0.031107	-0.017686	0.013302	-0.037891	0.228200	0.187888	-0.063029	-0.067406	
0.022893	-0.037364	-0.076412	-0.091794	0.077938	0.051583	-0.053452	0.001406	-0.059532	-0.112957	-0.105432	-0.044046	0.007039	-0.107940	-0.031378	-0.026144	0.015249	0.075317	0.097032	0.083851	0.053193	0.084723	-0.075280	-0.088788	0.092618	0.088121	0.132642	-0.082254	0.126331	-0.101465	-0.091110	0.062838	0.069041	0.083458	0.051241	-0.115989	0.003567	0.064489	-0.092684	0.100520	-0.024080	-0.062613	0.104645	-0.060944	-0.130421	-0.017664	0.039151	0.040106	0.094173	-0.033727	0.036634	-0.059640	0.089235	0.117852	-0.054464	0.047288	-0.071930	0.083354	0.001816	0.054492	0.077899	0.078224	-0.052463	0.067763	0.111640	-0.062843	-0.039475	0.115905	-0.088934	0.126729	-0.130108	0.015184	-0.124107	-0.021015	0.081578	-0.085527	-0.054772	0.077828	-0.129342	-0.026555	0.089762	-0.101197	-0.111658	-0.057256	-0.045514	0.098724	0.128630	-0.088009	0.104172	0.045868	0.115740	0.102474	-0.107663	0.061009	-0.102660	-0.099362	0.057759	-0.070729	-0.083251	-0.072286	
0.025508	-0.001567	0.011683	-0.011433	0.080069	0.125615	0.096779	-0.149215	-0.004259	0.075284	0.018369	-0.136030	-0.166468	0.100135	0.017927	0.035866	0.028005	0.153833	-0.003426	-0.035295	-0.215189	0.014440	0.039470	0.093801	0.000962	0.159454	-0.120686	-0.054253	0.058903	-0.257905	0.237174	0.004279	-0.001272	0.003248	0.017952	-0.020998	-0.091079	-0.092724	0.169763	-0.008201	-0.055726	0.000818	-0.017407	-0.108110	0.227559	-0.141357	0.001779	0.034985	0.024368	0.008428	0.002636	-0.011823	-0.008637	0.133402	-0.147933	0.036689	0.043518	0.106228	0.077013	-0.127569	0.158474	-0.002303	-0.108508	-0.113667	0.042996	0.013287	-0.079067	0.079551	0.155818	0.045634	0.067219	0.071675	-0.025864	-0.113464	-0.019900	0.046729	-0.054954	0.028746	-0.003863	-0.130913	0.013639	-0.008084	-0.003226	-0.070894	0.015370	0.001292	0.022915	0.005725	-0.116944	0.007168	0.012443	0.134851	0.129744	0.163003	-0.070748	0.115553	0.004132	-0.201631	-0.304746	0.102786	
-0.054380	0.064929	0.155058	0.174211	-0.089754	0.148427	-0.066400	-0.169066	0.112703	-0.032273	-0.129850	-0.080343	0.045952	-0.174330	-0.110295	0.094914	-0.061760	0.141273	-0.005132	0.137913	0.056913	-0.097994	-0.116490	0.012322	-0.114193	0.048715	0.069559	0.144417	-0.038123	0.069455	-0.108405	0.104681	0.112815	-0.104119	-0.026354	0.125381	-0.045759	0.078700	-0.032016	-0.118510	-0.122078	-0.019575	-0.052460	-0.122068	0.114398	-0.048085	-0.078304	-0.095204	0.128402	-0.000064	-0.117161	0.070671	0.085777	-0.014482	0.041280	0.113406	-0.094680	-0.080632	-0.064351	0.114404	0.131010	-0.170035	-0.027654	0.071496	0.161222	0.150625	0.046524	0.000592	-0.169368	-0.151883	-0.005325	-0.166644	0.018118	-0.049674	-0.135848	0.037644	-0.128035	0.171839	-0.001975	-0.147243	-0.115619	0.032043	0.019440	-0.004168	0.157158	-0.015290	-0.036773	0.113345	-0.002338	-0.044721	0.119378	0.051415	0.035638	-0.000583	0.149022	-0.156304	0.006789	-0.001869	-0.134473	-0.120958	
-0.000518	-0.003781	-0.004278	0.004656	0.009667	-0.003878	0.004733	0.007475	-0.008842	-0.001164	-0.007601	0.011356	0.002401	0.003321	0.009110	-0.000447	0.003710	-0.000493	-0.002303	-0.008558	-0.004358	-0.008261	-0.001615	-0.004754	-0.013914	-0.009950	0.001847	-0.003629	-0.002132	-0.001948	-0.002151	-0.002067	-0.000167	-0.012435	-0.000606	0.001500	0.003825	-0.004029	0.001040	0.001005	0.000718	-0.014163	0.001074	-0.020072	-0.016600	-0.012647	-0.005110	0.014141	-0.009798	-0.017317	0.013632	0.009428	-0.006269	-0.004268	-0.004990	-0.008940	-0.003328	-0.004345	-0.001137	0.003690	0.000399	0.008305	0.003968	-0.021915	-0.000097	-0.004532	-0.003670	0.001257	0.013798	-0.013540	-0.005646	-0.009212	0.005347	-0.003705	0.003380	0.011555	-0.004024	0.001869	-0.000551	0.001068	0.000402	0.006066	0.001537	-0.000863	0.004762	0.017551	-0.010085	-0.012795	-0.006140	0.008971	-0.002735	0.004476	0.002293	-0.002681	-0.001166	-0.016047	0.000808	0.012812	0.009266	0.019321	
-0.086894	-0.132681	-0.048715	-0.066544	-0.137452	0.107099	0.134930	-0.101386	-0.025439	0.117492	-0.090404	-0.103894	0.124328	-0.097562	-0.118655	0.087305	-0.153398	0.028474	0.096685	-0.048765	-0.098732	0.113874	-0.110688	0.023062	0.014471	-0.126479	0.181210	-0.110304	0.066809	0.150959	-0.109922	0.023514	-0.020996	0.090395	0.071260	0.034082	0.060776	0.101713	-0.118107	0.099218	0.093471	-0.129603	0.076554	-0.090287	-0.163570	-0.120020	-0.149137	-0.014342	-0.027731	0.155448	-0.013338	-0.096597	-0.086817	-0.161940	-0.036288	-0.104101	0.103555	-0.114274	0.106340	0.073033	0.107971	-0.088911	-0.111768	0.118990	0.065725	-0.110592	0.063520	0.137756	-0.015100	-0.119847	-0.179459	0.125115	0.137663	0.136016	0.098898	0.060058	-0.013155	0.105743	-0.119557	0.101905	-0.111621	0.006848	-0.046503	-0.095728	0.121509	-0.047556	-0.125246	0.055429	0.114734	-0.079925	-0.076766	0.053482	0.120677	0.062696	0.028626	0.137016	0.131923	-0.000334	0.019024	-0.030694	
-0.110431	0.053040	-0.125087	-0.162837	-0.154534	-0.126631	0.041672	-0.111696	0.127903	0.089039	-0.034280	0.099701	0.153156	0.119063	0.056048	-0.017991	-0.132548	-0.064346	0.060992	-0.019063	0.125795	0.132562	-0.043296	0.092420	0.022873	-0.038568	-0.048063	-0.136859	-0.138300	0.160262	-0.168453	-0.029868	0.009332	0.072089	0.095810	-0.096964	0.112829	-0.042452	-0.067285	0.140687	-0.015765	-0.118188	-0.055275	-0.025299	0.052316	-0.054413	0.054780	-0.019984	0.130055	-0.051697	-0.160567	-0.069867	-0.139312	0.090954	-0.165641	0.147251	0.157043	-0.018979	0.081924	0.133890	0.105807	-0.067847	0.037679	-0.053897	0.092595	0.144886	-0.050760	-0.099586	0.073744	-0.027055	-0.030294	0.096946	-0.065332	0.110691	0.135353	-0.055553	0.072353	0.167549	0.125630	0.019764	0.036332	-0.012250	-0.104743	0.062983	0.035241	0.144478	0.127034	0.067151	-0.075323	-0.126167	0.118710	0.057577	0.083354	0.051117	-0.060296	0.021597	-0.158431	-0.159517	0.163599	0.154284	
0.096698	-0.130151	-0.004222	-0.056062	-0.135454	-0.125237	0.155026	0.118308	0.042303	-0.056869	-0.110929	-0.135065	0.135366	0.030266	-0.100852	0.116439	-0.102248	0.064219	0.056848	-0.037707	0.154249	0.082404	-0.022779	0.135816	-0.045915	-0.119546	-0.154004	0.099987	-0.023334	-0.016562	-0.157604	0.102042	0.030159	0.033546	-0.048856	0.124765	0.135113	-0.061703	0.052964	0.139834	-0.135487	0.103455	-0.131485	0.048167	0.141942	-0.164491	0.167233	0.178268	0.001802	-0.013361	-0.097312	-0.107158	-0.071589	0.010609	0.070343	0.057461	0.035484	0.040621	0.090630	0.016698	0.036838	-0.079555	0.016682	-0.158338	0.199256	0.134722	-0.019551	0.078220	0.118194	-0.064062	-0.001142	0.091804	-0.090621	0.028382	-0.088616	-0.096271	0.122811	0.114532	-0.094220	0.131037	0.062779	-0.056382	-0.111189	0.093908	0.180121	0.108531	0.103084	0.112430	0.035377	0.044350	0.110921	0.079334	0.146668	-0.018250	0.002563	0.136848	-0.164711	-0.084475	-0.043218	-0.018218	
